text,par_id,label
"The miserly nature of New Zealand 's response to the global refugee crisis continues apace . Yesterday 's announcement of an increase in our intake of UNHCR refugees from 750 to 1,000 refugees will only kick in from 2018 , after the recent special intake of 650 Syrian refugees over two years ... More&gt;&gt;",4314,0
She said Pakistani nationals are increasing among the number of migrants attempting to cross the Mediterranean to Italy and Europe via Libya .,4315,0
"Killing hopeless civilians and looting victims of their personal belongings are the trademarks of NPA who claim to uphold human rights and democracy . In Part IV , Article 2.1 of the Comprehensive Agreement on Respect for Human Rights and International Humanitarian Law ( CARHRIHL ) states that ? civilians or those taking no active part in the hostilities ? shall not be subjected for violence , particularly killing or causing injury as stipulated in Part IV , Article 3.1 .",4316,0
"A large proportion of family violence is inflicted by intimate partners , and by adults abusing and neglecting children . While men are certainly among the victims , it is predominantly women who bear the brunt of this abuse .",4317,0
"Black American author Ta-Nehesi Coates released a book last year called Between the World and Me , written as a letter addressed to his 15-year-old son . It 's an exasperated , almost hopeless depiction of black oppression in the US , as it exists for him even today . "" It is tradition to destroy the black body , "" writes Coates . "" It is heritage . """,4318,0
"At a ceremony held in Accra , she said the presence of disable persons begging on the streets and the absence of ambulance to aid in the transfer of patients in need of critical help , moved her to donate the items .",4319,1
"Talking to journalists during his visit to Vahar village on Saturday , the chief minister said that enumerators should count nomad and disable persons in the census . He said that foreign immigrants might be not counted in census in Sindh districts . Replying to a question regarding Sehwan suicide attack , he said that martyred families of Shewan attack would soon get compensation , which the Sindh government had announced for them . He was accompanied by members of the Sindh cabinet .",4320,0
"Bullies killed my disabled son who had ' the mind of an 8-year-old ' , says mother",4321,0
"Fortunately , that tinge of hopelessness wo n't last too long , because when it comes to finding inspiring celebrity love stories in Ghana , we never have to look too far .",4322,0
"Do more than complain and tweet up a storm . Take some action . Some of you have to work for our society to be better . Do not resign in hopelessness . Be relentless . We have become too silent , too complacent .",4323,0
The takings from Gordonstoun 's traditional extravaganza have been shared out between domestic abuse charity Moray Women 's Aid and the Forres Osprey Trust -- which provides free transport for infirm or disabled individuals .,4324,0
